-22 -20 0 
-22 -0.0030461 0.349048 
2 -0.0030461 0.349048 
2 -20 0 
#

-22 -20 0 
-22 -10.3038 17.4924 
2 -10.3038 17.4924 
2 -20 0 
#

-22 -20 0 
-22 -30.3008 17.1433 
2 -30.3008 17.1433 
2 -20 0 
#

-22 -20 0 
-22 -39.997 -0.349048 
2 -39.997 -0.349048 
2 -20 0 
#

-22 -20 0 
-22 -29.6962 -17.4924 
2 -29.6962 -17.4924 
2 -20 0 
#

-22 -20 0 
-22 -9.69924 -17.1433 
2 -9.69924 -17.1433 
2 -20 0 
#

-22 -20 0 
-22 -0.0030461 0.349048 
2 -0.0030461 0.349048 
2 -20 0 
#

