 -12 0 0
 -12 20 0
 12 20 0
 12 0 0

 -12 0 0
 -12 10 17.320508
 12 10 17.320508
 12 0 0

 -12 0 0
 -12 -10 17.320508
 12 -10 17.320508
 12 0 0

 -12 0 0
 -12 -20 1.22465e-16
 12 -20 1.22465e-16
 12 0 0

 -12 0 0
 -12 -10 -17.320508
 12 -10 -17.320508
 12 0 0

 -12 0 0
 -12 10 -17.320508
 12 10 -17.320508
 12 0 0

 -12 0 0
 -12 20 -2.44929e-16
 12 20 -2.44929e-16
 12 0 0

 
