-64 -64 -21
-64  64 -21
-64  64  21
-64 -64  21

-64 -64 -21
 64 -64 -21
 64 -64  21
-64 -64  21

 64 -64 -21
 64  64 -21
 64  64  21
 64 -64  21

 64  64 -21
-64  64 -21
-64  64  21
-64  64 -21
